Order Item Id,Order Id,Actual_Delayed,Predicted_Delayed,Risk_Probability,Risk_Category
168935,67571,0,0,0.3369,Low Risk
162747,65120,1,0,0.4128,Low Risk
37485,14967,0,0,0.332,Low Risk
113929,45585,1,0,0.359,Low Risk
30856,12345,1,0,0.352,Low Risk
115557,46226,0,0,0.3441,Low Risk
34198,13649,1,0,0.3487,Low Risk
158901,63570,1,0,0.3252,Low Risk
118978,47589,1,0,0.3451,Low Risk
41228,16505,1,0,0.3645,Low Risk
40632,16270,1,0,0.3492,Low Risk
170690,68274,1,0,0.3095,Low Risk
168009,67222,0,0,0.3315,Low Risk
30857,12345,1,0,0.3565,Low Risk
168339,67352,0,0,0.2394,Low Risk
45486,18197,0,0,0.3012,Low Risk
162906,65185,1,0,0.3463,Low Risk
158881,63560,1,0,0.4048,Low Risk
171142,68451,0,0,0.3489,Low Risk
166078,66433,0,0,0.3198,Low Risk
33836,13502,0,0,0.3169,Low Risk
25910,10350,1,0,0.3886,Low Risk
166077,66433,0,0,0.3198,Low Risk
159362,63757,0,0,0.2925,Low Risk
45890,18364,1,0,0.3648,Low Risk
125928,50398,0,0,0.3401,Low Risk
173492,70177,0,0,0.3323,Low Risk
161166,64475,1,0,0.3094,Low Risk
38206,15280,1,0,0.3167,Low Risk
120344,48123,0,0,0.3463,Low Risk
112747,45140,1,0,0.4125,Low Risk
112504,45060,1,0,0.3573,Low Risk
104998,42059,1,0,0.3871,Low Risk
160667,64271,0,0,0.3088,Low Risk
27769,11100,1,0,0.4013,Low Risk
171895,68758,0,0,0.309,Low Risk
161165,64475,1,0,0.3094,Low Risk
42658,17057,0,0,0.2526,Low Risk
40427,16197,0,0,0.3364,Low Risk
36958,14770,1,0,0.3415,Low Risk
35739,14284,1,0,0.3747,Low Risk
28047,11219,1,0,0.4116,Low Risk
155861,62350,1,0,0.3683,Low Risk
37777,15096,0,0,0.3239,Low Risk
27767,11100,1,0,0.4013,Low Risk
168934,67571,0,0,0.3215,Low Risk
166998,66809,1,0,0.3437,Low Risk
40570,16243,0,0,0.2988,Low Risk
35738,14284,1,0,0.3747,Low Risk
33566,13404,1,0,0.3798,Low Risk
173399,70084,1,0,0.3097,Low Risk
30396,12163,0,0,0.3354,Low Risk
37775,15096,0,0,0.3239,Low Risk
40566,16243,0,0,0.2988,Low Risk
103372,41417,0,0,0.3383,Low Risk
173344,70029,1,0,0.4183,Low Risk
39768,15918,0,0,0.3141,Low Risk
35505,14184,1,0,0.3155,Low Risk
41803,16728,0,0,0.3344,Low Risk
46875,18744,1,0,0.3491,Low Risk
34234,13659,1,0,0.3676,Low Risk
39767,15918,0,0,0.3141,Low Risk
163918,65587,0,0,0.3276,Low Risk
34233,13659,1,0,0.3676,Low Risk
109383,43797,0,0,0.3324,Low Risk
50461,20198,0,0,0.3261,Low Risk
163400,65375,1,0,0.3313,Low Risk
120563,48207,0,0,0.3107,Low Risk
45830,18340,1,0,0.2897,Low Risk
173792,70477,0,0,0.3747,Low Risk
48383,19350,1,0,0.3411,Low Risk
162349,64942,0,0,0.2716,Low Risk
174593,71278,0,0,0.3551,Low Risk
156824,62723,0,0,0.3042,Low Risk
120562,48207,0,0,0.3107,Low Risk
164026,65632,0,0,0.3213,Low Risk
33144,13246,0,0,0.3479,Low Risk
174664,71349,1,0,0.3209,Low Risk
120560,48207,0,0,0.3107,Low Risk
165774,66320,1,0,0.2933,Low Risk
171863,68745,1,0,0.329,Low Risk
163467,65407,0,0,0.3198,Low Risk
48690,19482,0,0,0.3104,Low Risk
34642,13828,0,0,0.3933,Low Risk
116127,46445,1,0,0.4563,Low Risk
162743,65120,1,0,0.3192,Low Risk
42557,17020,1,0,0.3161,Low Risk
43553,17424,1,0,0.3421,Low Risk
34375,13724,1,0,0.3504,Low Risk
48381,19350,1,0,0.3481,Low Risk
34640,13828,0,0,0.3933,Low Risk
34199,13649,1,0,0.3681,Low Risk
30500,12205,1,0,0.3613,Low Risk
105298,42167,0,0,0.3315,Low Risk
36673,14656,0,0,0.338,Low Risk
41507,16609,1,0,0.3379,Low Risk
173571,70256,0,0,0.3249,Low Risk
46435,18578,0,0,0.2394,Low Risk
49734,19901,0,0,0.357,Low Risk
30499,12205,1,0,0.3613,Low Risk
42539,17010,1,0,0.35,Low Risk
34236,13659,1,0,0.3573,Low Risk
161092,64444,1,0,0.3928,Low Risk
46823,18730,1,0,0.3468,Low Risk
30868,12349,1,0,0.3785,Low Risk
163399,65375,1,0,0.3336,Low Risk
31752,12690,1,0,0.3833,Low Risk
29528,11809,1,0,0.354,Low Risk
25931,10358,0,0,0.3319,Low Risk
40386,16184,1,0,0.3701,Low Risk
119872,47931,0,0,0.3303,Low Risk
43549,17424,1,0,0.3704,Low Risk
35664,14257,0,0,0.2982,Low Risk
163339,65350,1,0,0.3624,Low Risk
160555,64217,0,0,0.3102,Low Risk
32230,12886,0,0,0.2972,Low Risk
113936,45587,0,0,0.3347,Low Risk
161974,64802,0,0,0.3002,Low Risk
158155,63261,0,0,0.3654,Low Risk
50404,20174,1,0,0.3913,Low Risk
154010,61590,1,0,0.3284,Low Risk
28049,11219,1,0,0.4193,Low Risk
118977,47589,1,0,0.4044,Low Risk
159809,63927,0,0,0.3116,Low Risk
26459,10567,0,0,0.4051,Low Risk
31753,12690,1,0,0.3738,Low Risk
38198,15277,0,0,0.2951,Low Risk
49735,19901,0,0,0.3618,Low Risk
155291,62112,0,0,0.3627,Low Risk
34453,13760,1,0,0.3713,Low Risk
46247,18500,1,0,0.3126,Low Risk
163464,65407,0,0,0.3324,Low Risk
48382,19350,1,0,0.3773,Low Risk
30496,12205,1,0,0.378,Low Risk
168652,67467,0,0,0.3306,Low Risk
167576,67036,0,0,0.4466,Low Risk
168613,67452,0,0,0.3993,Low Risk
171101,68435,1,0,0.4003,Low Risk
123695,49492,0,0,0.3218,Low Risk
33143,13246,0,0,0.3892,Low Risk
168610,67452,0,0,0.3993,Low Risk
105299,42167,0,0,0.3381,Low Risk
37849,15131,0,0,0.31,Low Risk
108155,43289,1,0,0.3949,Low Risk
30395,12163,0,0,0.3409,Low Risk
162913,65187,0,0,0.3336,Low Risk
28048,11219,1,0,0.3796,Low Risk
35506,14184,1,0,0.2591,Low Risk
158497,63400,1,0,0.3266,Low Risk
33837,13502,0,0,0.317,Low Risk
25930,10358,0,0,0.3362,Low Risk
162350,64942,0,0,0.2748,Low Risk
34638,13826,0,0,0.3603,Low Risk
43310,17328,0,0,0.3313,Low Risk
38008,15193,0,0,0.3238,Low Risk
29475,11785,1,0,0.3537,Low Risk
40336,16163,0,0,0.3338,Low Risk
159808,63927,0,0,0.3453,Low Risk
169408,67758,0,0,0.2663,Low Risk
34637,13826,0,0,0.3603,Low Risk
34384,13726,0,0,0.3501,Low Risk
34235,13659,1,0,0.3594,Low Risk
43308,17328,0,0,0.3313,Low Risk
40425,16197,0,0,0.3272,Low Risk
34643,13828,0,0,0.3623,Low Risk
165613,66247,0,0,0.2412,Low Risk
28184,11273,0,0,0.3742,Low Risk
38207,15280,1,0,0.2514,Low Risk
36264,14498,0,0,0.3664,Low Risk
50130,20054,1,0,0.351,Low Risk
46248,18500,1,0,0.278,Low Risk
113889,45571,0,0,0.367,Low Risk
168094,67254,1,0,0.3587,Low Risk
48691,19482,0,0,0.3283,Low Risk
33909,13532,0,0,0.3054,Low Risk
170418,68159,1,0,0.3606,Low Risk
161093,64444,1,0,0.3759,Low Risk
50463,20198,0,0,0.3359,Low Risk
40783,16338,0,0,0.3078,Low Risk
49732,19901,0,0,0.3494,Low Risk
43309,17328,0,0,0.3606,Low Risk
40631,16270,1,0,0.3369,Low Risk
50462,20198,0,0,0.3359,Low Risk
46877,18744,1,0,0.339,Low Risk
42558,17020,1,0,0.3319,Low Risk
42538,17010,1,0,0.3496,Low Risk
163064,65251,0,0,0.3369,Low Risk
156443,62587,0,0,0.3592,Low Risk
36265,14498,0,0,0.3592,Low Risk
46876,18744,1,0,0.339,Low Risk
30498,12205,1,0,0.3898,Low Risk
166152,66464,1,0,0.3328,Low Risk
45397,18163,0,0,0.3136,Low Risk
44050,17625,1,0,0.3351,Low Risk
30497,12205,1,0,0.3898,Low Risk
33568,13404,1,0,0.378,Low Risk
166076,66433,0,0,0.3229,Low Risk
160374,64137,0,0,0.3568,Low Risk
27766,11100,1,0,0.4018,Low Risk
30854,12345,1,0,0.3601,Low Risk
44044,17620,1,0,0.3008,Low Risk
170689,68274,1,0,0.343,Low Risk
37798,15103,0,0,0.2934,Low Risk
30376,12151,0,0,0.3185,Low Risk
33910,13532,0,0,0.3139,Low Risk
34454,13760,1,0,0.3715,Low Risk
27875,11150,1,0,0.3506,Low Risk
169762,67897,0,0,0.317,Low Risk
162977,65211,0,0,0.3377,Low Risk
163845,65558,0,0,0.2748,Low Risk
157077,62822,0,0,0.2219,Low Risk
156825,62723,0,0,0.308,Low Risk
41963,16793,0,0,0.317,Low Risk
167578,67036,0,0,0.3151,Low Risk
43042,17208,0,0,0.2873,Low Risk
40569,16243,0,0,0.2691,Low Risk
109384,43797,0,0,0.3436,Low Risk
43035,17205,1,0,0.3553,Low Risk
38508,15397,0,0,0.3369,Low Risk
35566,14212,0,0,0.3652,Low Risk
43010,17198,0,0,0.2581,Low Risk
108156,43289,1,0,0.3949,Low Risk
50129,20054,1,0,0.3654,Low Risk
37489,14967,0,0,0.2947,Low Risk
30398,12163,0,0,0.3409,Low Risk
47048,18813,0,0,0.3399,Low Risk
41964,16793,0,0,0.3201,Low Risk
43012,17198,0,0,0.2481,Low Risk
39079,15630,1,0,0.2869,Low Risk
172412,69097,0,1,0.5064,Medium Risk
172408,69093,0,1,0.5039,Medium Risk
172209,68894,1,1,0.517,Medium Risk
172259,68944,1,0,0.394,Low Risk
172330,69015,1,0,0.3905,Low Risk
172491,69176,0,0,0.4873,Low Risk
172453,69138,0,0,0.4163,Low Risk
172254,68939,1,0,0.4466,Low Risk
172612,69297,0,0,0.4066,Low Risk
172610,69295,1,0,0.4037,Low Risk
174736,71421,0,0,0.3449,Low Risk
174770,71455,1,0,0.29,Low Risk
174733,71418,0,0,0.3297,Low Risk
172632,69317,0,0,0.2814,Low Risk
174744,71429,1,0,0.4014,Low Risk
153280,61275,1,0,0.3835,Low Risk
1596,651,0,0,0.3878,Low Risk
152763,61066,0,0,0.368,Low Risk
12567,5020,1,0,0.3418,Low Risk
141271,56472,0,0,0.3705,Low Risk
135650,54254,1,0,0.4311,Low Risk
144427,57731,0,0,0.3598,Low Risk
11524,4596,0,0,0.3773,Low Risk
21370,8565,1,0,0.3751,Low Risk
8419,3392,0,0,0.35,Low Risk
140948,56352,0,0,0.3493,Low Risk
11018,4403,0,0,0.4311,Low Risk
153281,61275,1,0,0.4043,Low Risk
133843,53555,1,0,0.4066,Low Risk
14472,5812,0,0,0.3747,Low Risk
9688,3894,1,0,0.367,Low Risk
15455,6182,0,0,0.363,Low Risk
134072,53634,1,0,0.3643,Low Risk
16919,6768,0,0,0.3704,Low Risk
150724,60243,0,0,0.3923,Low Risk
150002,59930,1,0,0.3769,Low Risk
137310,54901,0,0,0.3616,Low Risk
135164,54061,0,0,0.3418,Low Risk
133842,53555,1,0,0.4066,Low Risk
21400,8574,1,0,0.3959,Low Risk
12110,4838,0,0,0.3688,Low Risk
153657,61438,0,0,0.4127,Low Risk
15454,6182,0,0,0.363,Low Risk
11862,4731,0,0,0.3994,Low Risk
140952,56352,0,0,0.352,Low Risk
134071,53634,1,0,0.369,Low Risk
133840,53555,1,0,0.4066,Low Risk
16262,6504,1,0,0.3817,Low Risk
8825,3546,0,0,0.373,Low Risk
19274,7709,1,0,0.3768,Low Risk
23471,9409,1,0,0.4195,Low Risk
16329,6530,1,0,0.4419,Low Risk
128605,51455,1,0,0.3413,Low Risk
144653,57812,0,0,0.3902,Low Risk
143533,57383,0,0,0.3952,Low Risk
6878,2745,1,0,0.4019,Low Risk
14286,5739,1,0,0.4155,Low Risk
6912,2756,0,0,0.3869,Low Risk
6422,2567,0,0,0.3299,Low Risk
3909,1566,0,0,0.4034,Low Risk
20668,8272,0,0,0.4301,Low Risk
13768,5515,1,0,0.375,Low Risk
143653,57426,0,0,0.4093,Low Risk
128851,51563,0,0,0.3487,Low Risk
3908,1566,0,0,0.4034,Low Risk
4051,1626,0,0,0.4161,Low Risk
136917,54746,0,0,0.3485,Low Risk
12569,5020,1,0,0.3235,Low Risk
143652,57426,0,0,0.4093,Low Risk
142903,57132,0,0,0.2961,Low Risk
19087,7625,1,0,0.4148,Low Risk
16810,6728,0,0,0.411,Low Risk
9630,3869,1,0,0.3607,Low Risk
128182,51292,0,0,0.418,Low Risk
143651,57426,0,0,0.4093,Low Risk
134821,53921,0,0,0.3428,Low Risk
18225,7281,0,0,0.4093,Low Risk
13070,5236,0,0,0.3542,Low Risk
9628,3869,1,0,0.3607,Low Risk
715,285,1,0,0.3365,Low Risk
147700,59005,1,0,0.4031,Low Risk
149632,59786,0,0,0.3664,Low Risk
23151,9278,0,0,0.3334,Low Risk
21199,8490,1,0,0.4109,Low Risk
143647,57424,1,0,0.4252,Low Risk
129184,51699,1,0,0.3487,Low Risk
147699,59005,1,0,0.4031,Low Risk
135652,54254,1,0,0.4129,Low Risk
20083,8040,1,0,0.3346,Low Risk
143646,57424,1,0,0.4252,Low Risk
139749,55889,1,0,0.4034,Low Risk
21926,8783,0,0,0.3646,Low Risk
18217,7275,1,0,0.357,Low Risk
19272,7709,1,0,0.3772,Low Risk
149364,59687,0,0,0.3287,Low Risk
11589,4622,0,0,0.3542,Low Risk
148060,59156,0,0,0.3864,Low Risk
131010,52416,0,0,0.3493,Low Risk
6026,2414,1,0,0.371,Low Risk
137361,54919,1,0,0.4077,Low Risk
128301,51334,1,0,0.3937,Low Risk
7856,3155,1,0,0.4009,Low Risk
6025,2414,1,0,0.371,Low Risk
5155,2063,0,0,0.3406,Low Risk
137360,54919,1,0,0.4077,Low Risk
129391,51787,0,0,0.3926,Low Risk
16325,6529,1,0,0.4148,Low Risk
7855,3155,1,0,0.4009,Low Risk
5893,2354,1,0,0.363,Low Risk
4437,1778,0,0,0.4388,Low Risk
141270,56472,0,0,0.37,Low Risk
23969,9594,1,0,0.3179,Low Risk
128642,51472,0,0,0.3192,Low Risk
4616,1847,0,0,0.3302,Low Risk
141262,56470,1,0,0.4148,Low Risk
138629,55423,0,0,0.3698,Low Risk
136413,54541,0,0,0.3709,Low Risk
128407,51386,0,0,0.3406,Low Risk
4613,1847,0,0,0.3302,Low Risk
151326,60470,1,0,0.3891,Low Risk
151325,60470,1,0,0.3891,Low Risk
129131,51680,1,0,0.391,Low Risk
11860,4731,0,0,0.3906,Low Risk
137018,54783,0,0,0.3959,Low Risk
15074,6046,0,0,0.3838,Low Risk
4600,1839,1,0,0.4459,Low Risk
142468,56961,0,0,0.3384,Low Risk
151323,60470,1,0,0.3891,Low Risk
149876,59883,0,0,0.3959,Low Risk
129366,51779,1,0,0.4034,Low Risk
20449,8187,0,0,0.3586,Low Risk
6796,2713,0,0,0.3532,Low Risk
14011,5619,1,0,0.3698,Low Risk
4599,1839,1,0,0.4459,Low Risk
18097,7228,0,0,0.3441,Low Risk
20667,8272,0,0,0.4371,Low Risk
6463,2584,1,0,0.428,Low Risk
135390,54144,1,0,0.3895,Low Risk
141264,56470,1,0,0.387,Low Risk
139331,55707,0,0,0.3871,Low Risk
23150,9278,0,0,0.3502,Low Risk
133143,53284,1,0,0.3564,Low Risk
136410,54541,0,0,0.3615,Low Risk
13509,5414,1,0,0.3552,Low Risk
142172,56840,1,0,0.4218,Low Risk
4615,1847,0,0,0.3627,Low Risk
134521,53807,0,0,0.3238,Low Risk
4602,1839,1,0,0.4451,Low Risk
9090,3654,1,0,0.3861,Low Risk
144043,57579,1,0,0.3944,Low Risk
6456,2580,1,0,0.3875,Low Risk
17021,6804,1,0,0.3651,Low Risk
11863,4731,0,0,0.373,Low Risk
17020,6804,1,0,0.3651,Low Risk
11715,4672,0,0,0.3683,Low Risk
141064,56396,0,0,0.3615,Low Risk
145131,58004,1,0,0.4768,Low Risk
18095,7228,0,0,0.4079,Low Risk
150000,59930,1,0,0.44,Low Risk
5894,2354,1,0,0.3782,Low Risk
153787,61494,1,0,0.4831,Low Risk
153282,61275,1,0,0.3728,Low Risk
150727,60243,0,0,0.3583,Low Risk
21366,8563,0,0,0.2706,Low Risk
13071,5236,0,0,0.3832,Low Risk
7941,3189,1,0,0.3559,Low Risk
21727,8702,0,0,0.3164,Low Risk
10250,4112,0,0,0.3226,Low Risk
150725,60243,0,0,0.3583,Low Risk
6795,2713,0,0,0.3615,Low Risk
152889,61124,1,0,0.4052,Low Risk
9159,3681,0,0,0.4095,Low Risk
6794,2713,0,0,0.3615,Low Risk
16480,6595,1,0,0.4362,Low Risk
7803,3136,0,0,0.3574,Low Risk
153788,61494,1,0,0.4323,Low Risk
7943,3189,1,0,0.3837,Low Risk
16811,6728,0,0,0.4287,Low Risk
153786,61494,1,0,0.4323,Low Risk
137362,54919,1,0,0.3871,Low Risk
14135,5671,0,0,0.3807,Low Risk
3911,1566,0,0,0.409,Low Risk
11591,4622,0,0,0.371,Low Risk
25565,10225,1,0,0.408,Low Risk
978,393,0,0,0.3298,Low Risk
22026,8821,0,0,0.3366,Low Risk
147891,59088,0,0,0.3658,Low Risk
21660,8674,1,0,0.3554,Low Risk
11590,4622,0,0,0.371,Low Risk
4140,1661,0,0,0.3976,Low Risk
147890,59088,0,0,0.3658,Low Risk
8130,3260,1,0,0.3808,Low Risk
24838,9942,0,0,0.3801,Low Risk
20161,8075,1,0,0.3867,Low Risk
14025,5626,0,0,0.3831,Low Risk
147703,59005,1,0,0.4179,Low Risk
19817,7931,0,0,0.3896,Low Risk
2364,949,1,0,0.3958,Low Risk
131036,52426,0,0,0.3943,Low Risk
130419,52203,0,0,0.2809,Low Risk
129392,51787,0,0,0.4087,Low Risk
20160,8075,1,0,0.3867,Low Risk
147701,59005,1,0,0.4179,Low Risk
12688,5078,0,0,0.2971,Low Risk
12474,4983,0,0,0.3737,Low Risk
4922,1968,0,0,0.3298,Low Risk
137311,54901,0,0,0.3854,Low Risk
15075,6046,0,0,0.3868,Low Risk
10251,4112,0,0,0.2771,Low Risk
151455,60513,0,0,0.3541,Low Risk
14026,5627,0,0,0.4173,Low Risk
6911,2756,0,0,0.4067,Low Risk
143416,57337,0,0,0.327,Low Risk
128405,51386,0,0,0.3048,Low Risk
19765,7909,1,0,0.3852,Low Risk
9091,3654,1,0,0.4101,Low Risk
23149,9278,0,0,0.3391,Low Risk
152731,61053,0,0,0.3722,Low Risk
140950,56352,0,0,0.3743,Low Risk
128853,51563,0,0,0.3366,Low Risk
16481,6595,1,0,0.421,Low Risk
8824,3546,0,0,0.3453,Low Risk
152729,61053,0,0,0.3722,Low Risk
19814,7931,0,0,0.3856,Low Risk
144360,57708,0,0,0.3737,Low Risk
141266,56470,1,0,0.4221,Low Risk
23244,9318,0,0,0.323,Low Risk
16327,6530,1,0,0.4345,Low Risk
12882,5156,0,0,0.4277,Low Risk
8823,3546,0,0,0.3386,Low Risk
138764,55477,0,0,0.415,Low Risk
25515,10207,0,0,0.3341,Low Risk
130783,52336,0,0,0.3503,Low Risk
14523,5835,1,0,0.363,Low Risk
6879,2745,1,0,0.3186,Low Risk
19657,7868,0,0,0.3867,Low Risk
19482,7790,1,0,0.378,Low Risk
16323,6529,1,0,0.4345,Low Risk
12880,5156,0,0,0.4277,Low Risk
5895,2354,1,0,0.3967,Low Risk
10434,4178,0,0,0.3993,Low Risk
147796,59046,0,0,0.3846,Low Risk
21371,8565,1,0,0.323,Low Risk
7217,2883,0,0,0.3376,Low Risk
4923,1968,0,0,0.3194,Low Risk
135760,54295,1,0,0.4009,Low Risk
128546,51433,0,0,0.3429,Low Risk
14287,5739,1,0,0.3855,Low Risk
22986,9209,1,0,0.3728,Low Risk
4048,1626,0,0,0.4001,Low Risk
142466,56961,0,0,0.3493,Low Risk
5729,2285,1,0,0.3775,Low Risk
20380,8158,0,0,0.3541,Low Risk
139332,55707,0,0,0.3595,Low Risk
8417,3392,0,0,0.3829,Low Risk
19271,7709,1,0,0.3867,Low Risk
144304,57683,0,0,0.2763,Low Risk
13926,5584,1,0,0.3901,Low Risk
11694,4663,0,0,0.3463,Low Risk
1126,461,0,0,0.3143,Low Risk
10254,4112,0,0,0.3226,Low Risk
177879,74564,1,0,0.388,Low Risk
177932,74617,0,0,0.2763,Low Risk
177963,74648,0,0,0.3421,Low Risk
177903,74588,0,0,0.3819,Low Risk
177865,74550,1,0,0.3015,Low Risk
178825,75510,1,0,0.3789,Low Risk
178965,75650,1,0,0.3599,Low Risk
176179,72864,1,0,0.3467,Low Risk
178837,75522,0,0,0.354,Low Risk
175523,72208,0,0,0.2486,Low Risk
175505,72190,1,0,0.432,Low Risk
178521,75206,0,0,0.3169,Low Risk
175484,72169,1,0,0.3768,Low Risk
178591,75276,0,0,0.3523,Low Risk
59165,23648,0,0,0.3212,Low Risk
54029,21609,1,0,0.3605,Low Risk
76551,30642,0,0,0.3356,Low Risk
103366,41414,1,0,0.378,Low Risk
66144,26420,1,0,0.375,Low Risk
76049,30419,1,0,0.3557,Low Risk
54466,21776,0,0,0.3098,Low Risk
122711,49079,1,0,0.3519,Low Risk
75923,30373,0,0,0.3256,Low Risk
124885,49951,0,0,0.3125,Low Risk
71128,28418,0,0,0.3654,Low Risk
76798,30745,1,0,0.3649,Low Risk
124576,49830,1,0,0.4632,Low Risk
57400,22929,1,0,0.3914,Low Risk
54983,21979,1,0,0.3281,Low Risk
57398,22929,1,0,0.3914,Low Risk
54394,21740,1,0,0.3529,Low Risk
68973,27554,1,0,0.3713,Low Risk
177124,73809,1,0,0.3103,Low Risk
50913,20392,0,0,0.297,Low Risk
108345,43373,0,0,0.3049,Low Risk
74816,29903,0,0,0.3483,Low Risk
58350,23306,0,0,0.3021,Low Risk
71516,28576,0,0,0.353,Low Risk
58332,23299,1,0,0.3434,Low Risk
55857,22311,0,0,0.3275,Low Risk
177703,74388,0,0,0.3865,Low Risk
50911,20392,0,0,0.297,Low Risk
177069,73754,1,0,0.3791,Low Risk
122714,49079,1,0,0.3749,Low Risk
180475,77160,1,0,0.3292,Low Risk
53598,21425,1,0,0.367,Low Risk
50910,20392,0,0,0.297,Low Risk
70456,28172,0,0,0.393,Low Risk
178095,74780,1,0,0.3289,Low Risk
72125,28822,0,0,0.3568,Low Risk
64644,25825,1,0,0.3708,Low Risk
178167,74852,0,0,0.3704,Low Risk
178202,74887,0,0,0.2781,Low Risk
76510,30620,1,0,0.3263,Low Risk
63289,25256,0,0,0.3137,Low Risk
64643,25825,1,0,0.3708,Low Risk
59220,23670,1,0,0.3557,Low Risk
177101,73786,0,0,0.2507,Low Risk
71787,28681,0,0,0.3328,Low Risk
63288,25256,0,0,0.3137,Low Risk
178057,74742,0,0,0.238,Low Risk
69062,27588,0,0,0.3707,Low Risk
177136,73821,0,0,0.3225,Low Risk
76048,30419,1,0,0.3757,Low Risk
72126,28822,0,0,0.3548,Low Risk
71125,28418,0,0,0.3441,Low Risk
177788,74473,0,0,0.2373,Low Risk
126526,50629,1,0,0.4379,Low Risk
69061,27588,0,0,0.3707,Low Risk
175794,72479,1,0,0.4086,Low Risk
68788,27477,0,0,0.3276,Low Risk
55877,22322,0,0,0.2903,Low Risk
178234,74919,1,0,0.4275,Low Risk
177786,74471,0,0,0.2373,Low Risk
75636,30273,0,0,0.2955,Low Risk
120784,48293,0,0,0.3057,Low Risk
75924,30373,0,0,0.3429,Low Risk
70606,28230,1,0,0.4016,Low Risk
55797,22286,0,0,0.3436,Low Risk
67896,27095,1,0,0.374,Low Risk
120783,48293,0,0,0.3057,Low Risk
107384,42986,0,0,0.3412,Low Risk
52199,20894,1,0,0.3703,Low Risk
76433,30576,0,0,0.3505,Low Risk
60469,24172,0,0,0.3054,Low Risk
67895,27095,1,0,0.374,Low Risk
120782,48293,0,0,0.3057,Low Risk
103365,41414,1,0,0.3566,Low Risk
50784,20336,0,0,0.3509,Low Risk
58448,23355,1,0,0.4392,Low Risk
60467,24172,0,0,0.3054,Low Risk
180160,76845,1,0,0.3974,Low Risk
122939,49166,0,0,0.3003,Low Risk
177040,73725,1,0,0.304,Low Risk
58447,23355,1,0,0.4392,Low Risk
56072,22399,1,0,0.3499,Low Risk
51643,20667,0,0,0.3333,Low Risk
73462,29364,1,0,0.3215,Low Risk
54752,21893,0,0,0.3384,Low Risk
125627,50268,0,0,0.3376,Low Risk
115890,46351,0,0,0.3548,Low Risk
57942,23143,0,0,0.3127,Low Risk
52819,21129,1,0,0.3609,Low Risk
55773,22277,0,0,0.3005,Low Risk
76549,30642,0,0,0.3595,Low Risk
74294,29694,1,0,0.3477,Low Risk
58446,23355,1,0,0.4392,Low Risk
55774,22277,0,0,0.3364,Low Risk
115886,46351,0,0,0.3548,Low Risk
76548,30642,0,0,0.3595,Low Risk
74293,29694,1,0,0.3477,Low Risk
52792,21115,1,0,0.3727,Low Risk
54047,21615,1,0,0.3596,Low Risk
180409,77094,1,0,0.3272,Low Risk
180193,76878,0,0,0.3354,Low Risk
68265,27250,1,0,0.3485,Low Risk
175696,72381,0,0,0.3134,Low Risk
78156,31270,1,0,0.3472,Low Risk
74290,29694,1,0,0.3477,Low Risk
108348,43373,0,0,0.294,Low Risk
53081,21217,0,0,0.3056,Low Risk
60560,24206,0,0,0.3359,Low Risk
66838,26691,0,0,0.4156,Low Risk
56896,22737,0,0,0.333,Low Risk
76432,30576,0,0,0.3411,Low Risk
111880,44792,0,0,0.3253,Low Risk
67001,26745,1,0,0.3688,Low Risk
126527,50629,1,0,0.4252,Low Risk
52201,20894,1,0,0.3776,Low Risk
69483,27757,0,0,0.3826,Low Risk
66143,26420,1,0,0.3706,Low Risk
111076,44487,0,0,0.3306,Low Risk
71530,28582,0,0,0.3762,Low Risk
73445,29355,1,0,0.372,Low Risk
67893,27095,1,0,0.4018,Low Risk
125117,50047,0,0,0.3195,Low Risk
52415,20972,0,0,0.3407,Low Risk
127979,51217,0,0,0.3858,Low Risk
125115,50047,0,0,0.3195,Low Risk
125103,50043,0,0,0.3467,Low Risk
62116,24797,0,0,0.3899,Low Risk
175120,71805,1,0,0.3609,Low Risk
76550,30642,0,0,0.31,Low Risk
76258,30502,0,0,0.3402,Low Risk
175132,71817,0,0,0.3649,Low Risk
55585,22206,0,0,0.3069,Low Risk
175384,72069,1,0,0.3454,Low Risk
57271,22878,0,0,0.334,Low Risk
178473,75158,0,0,0.3374,Low Risk
175058,71743,0,0,0.3355,Low Risk
175321,72006,0,0,0.3367,Low Risk
63413,25313,0,0,0.3517,Low Risk
175428,72113,0,0,0.3468,Low Risk
175338,72023,0,0,0.3649,Low Risk
72716,29064,1,0,0.3912,Low Risk
57399,22929,1,0,0.4026,Low Risk
59221,23670,1,0,0.3545,Low Risk
65315,26094,1,0,0.4274,Low Risk
58450,23355,1,0,0.4287,Low Risk
52416,20972,0,0,0.3379,Low Risk
50922,20396,0,0,0.3443,Low Risk
70417,28158,0,0,0.3376,Low Risk
52821,21129,1,0,0.3437,Low Risk
60468,24172,0,0,0.3451,Low Risk
51274,20531,0,0,0.3398,Low Risk
125114,50047,0,0,0.365,Low Risk
71529,28582,0,0,0.3904,Low Risk
52818,21129,1,0,0.3437,Low Risk
59735,23865,1,0,0.4135,Low Risk
71124,28418,0,0,0.3485,Low Risk
61421,24535,1,0,0.384,Low Risk
59167,23648,0,0,0.4002,Low Risk
76443,30581,0,0,0.3545,Low Risk
68972,27554,1,0,0.3684,Low Risk
54031,21609,1,0,0.311,Low Risk
52198,20894,1,0,0.4114,Low Risk
76103,30443,0,0,0.3545,Low Risk
57272,22878,0,0,0.3251,Low Risk
